0,1
Datasets/IAM_Sentences/sentences/c03/c03-081f/c03-081f-s01-04.png,performance of rare intelligence and restrained
Datasets/IAM_Sentences/sentences/g07/g07-026a/g07-026a-s00-01.png,"betrayed him , betrayed him not twice , as"
Datasets/IAM_Sentences/sentences/f07/f07-000b/f07-000b-s00-05.png,nothing the German would not covet ; and
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s00-01.png,"distilled perfumes , these refined voluptuaries"
Datasets/IAM_Sentences/sentences/c03/c03-007b/c03-007b-s01-05.png,the story .
Datasets/IAM_Sentences/sentences/c03/c03-016d/c03-016d-s01-02.png,"her slatternly , promiscuous mother ."
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s03-01.png,"to be demonstrations . """
Datasets/IAM_Sentences/sentences/f07/f07-042b/f07-042b-s00-00.png,"In China , for instance , dried rats are"
Datasets/IAM_Sentences/sentences/g06/g06-037i/g06-037i-s03-02.png,subjected ever since the symptoms had first shown
Datasets/IAM_Sentences/sentences/g06/g06-026b/g06-026b-s03-00.png,While he was writing
Datasets/IAM_Sentences/sentences/a01/a01-030x/a01-030x-s03-01.png,"have no knowledge of secret negotiations . """
Datasets/IAM_Sentences/sentences/a01/a01-117u/a01-117u-s01-00.png,And as a percentage
Datasets/IAM_Sentences/sentences/g06/g06-045p/g06-045p-s00-03.png,"extraordinary success in France and Italy , and that he"
Datasets/IAM_Sentences/sentences/c03/c03-087b/c03-087b-s01-00.png,"We could , perhaps , say whether or not the attempt"
Datasets/IAM_Sentences/sentences/a01/a01-007u/a01-007u-s02-00.png,THE two rival African
Datasets/IAM_Sentences/sentences/g06/g06-018r/g06-018r-s01-00.png,In late
Datasets/IAM_Sentences/sentences/c03/c03-096a/c03-096a-s01-00.png,"The rest ,"
Datasets/IAM_Sentences/sentences/c03/c03-081c/c03-081c-s00-00.png,"Arguably , the dramatist has committed a technical"
Datasets/IAM_Sentences/sentences/a01/a01-068u/a01-068u-s01-02.png,good and is not paying for the past
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s00-00.png,"God grant , however , that I may be a false prophet"
Datasets/IAM_Sentences/sentences/a01/a01-014u/a01-014u-s04-03.png,at Chequers .
Datasets/IAM_Sentences/sentences/g06/g06-045g/g06-045g-s00-05.png,"under its founder , the aged Dr. Samuel Hahnemann ."
Datasets/IAM_Sentences/sentences/g06/g06-047b/g06-047b-s00-00.png,"This remarkable man of medicine , whom Sir Francis"
Datasets/IAM_Sentences/sentences/g06/g06-031o/g06-031o-s02-00.png,What infatuation !
Datasets/IAM_Sentences/sentences/f07/f07-046a/f07-046a-s01-01.png,and the Chinese .
Datasets/IAM_Sentences/sentences/c03/c03-003f/c03-003f-s01-01.png,"ved throughout in terms of the cinema ,"
Datasets/IAM_Sentences/sentences/g06/g06-042b/g06-042b-s01-01.png,"as 1830 , when Anglesey believed himself"
Datasets/IAM_Sentences/sentences/g06/g06-050o/g06-050o-s02-04.png,"patient and persevering , ' but he appears"
Datasets/IAM_Sentences/sentences/g06/g06-031h/g06-031h-s01-00.png,' I tremble !
Datasets/IAM_Sentences/sentences/a01/a01-113u/a01-113u-s02-04.png,that was done in 1950 because of the financial
Datasets/IAM_Sentences/sentences/g06/g06-050f/g06-050f-s00-01.png,"near Leipzig , asking for advice ."
Datasets/IAM_Sentences/sentences/g06/g06-031e/g06-031e-s04-02.png,"great at the return of Ultratoryism , that the Commons"
Datasets/IAM_Sentences/sentences/h07/h07-051b/h07-051b-s01-00.png,In practice it has not proved possible
Datasets/IAM_Sentences/sentences/g06/g06-050e/g06-050e-s00-00.png,Mauro's first action was to write to his revered master at
Datasets/IAM_Sentences/sentences/g06/g06-047a/g06-047a-s01-01.png,"Dr Giuseppe Mauro , whom Anglesey consulted"
Datasets/IAM_Sentences/sentences/g06/g06-050e/g06-050e-s02-03.png,"and sedate , not easily irritated , patient and persevering ,"
Datasets/IAM_Sentences/sentences/f07/f07-076a/f07-076a-s02-01.png,opulent varieties of Czechoslovak past-
Datasets/IAM_Sentences/sentences/g06/g06-050n/g06-050n-s00-01.png,"revered master at Ko""then , near"
Datasets/IAM_Sentences/sentences/h07/h07-051b/h07-051b-s01-05.png,"scale needed "" to establish the character"
Datasets/IAM_Sentences/sentences/g06/g06-018l/g06-018l-s00-01.png,"England , and returned to Rome for the winter ."
Datasets/IAM_Sentences/sentences/g06/g06-018o/g06-018o-s01-02.png,"he told Arthur , ' to find this place agree"
Datasets/IAM_Sentences/sentences/g06/g06-011r/g06-011r-s05-00.png,"At Rome , every"
Datasets/IAM_Sentences/sentences/g07/g07-026a/g07-026a-s00-07.png,the stealthy fires of her animosity : and
Datasets/IAM_Sentences/sentences/h07/h07-028a/h07-028a-s00-00.png,Distribution over the town as a whole
Datasets/IAM_Sentences/sentences/g06/g06-026h/g06-026h-s01-01.png,an Italian who is perhaps the best Valet de Chambre
Datasets/IAM_Sentences/sentences/a01/a01-113u/a01-113u-s02-01.png,it was Labour which first put a ceiling
Datasets/IAM_Sentences/sentences/c03/c03-096f/c03-096f-s02-01.png,"to believe that , because of their odd"
Datasets/IAM_Sentences/sentences/g06/g06-018k/g06-018k-s01-01.png,"usual ' , but hoped , he told Arthur , ' to find this"
Datasets/IAM_Sentences/sentences/g07/g07-007a/g07-007a-s01-03.png,"HAD MOST TREASURED , SCATTERED ON THE"
Datasets/IAM_Sentences/sentences/c03/c03-081a/c03-081a-s01-03.png,"that of the sergeant , gives a performance of"
Datasets/IAM_Sentences/sentences/k07/k07-067a/k07-067a-s07-00.png,You know it was !
Datasets/IAM_Sentences/sentences/a01/a01-020x/a01-020x-s00-00.png,Mr. Macleod went on with the conference at
Datasets/IAM_Sentences/sentences/g06/g06-050p/g06-050p-s02-02.png,"gentle and charming character , even-tempered and"
Datasets/IAM_Sentences/sentences/g06/g06-026l/g06-026l-s00-00.png,A pleasant life truly ! ...
Datasets/IAM_Sentences/sentences/f07/f07-019a/f07-019a-s00-08.png,monstrous .
Datasets/IAM_Sentences/sentences/g06/g06-031l/g06-031l-s04-00.png,"I may be mistaken , 1tho' I cannot but"
Datasets/IAM_Sentences/sentences/g07/g07-071a/g07-071a-s00-01.png,"life , full of calamities though it was , that"
Datasets/IAM_Sentences/sentences/g06/g06-018i/g06-018i-s01-02.png,"told Arthur , ' to find this place agree with me better than"
Datasets/IAM_Sentences/sentences/g06/g06-037e/g06-037e-s02-02.png,effective alleviation of his painful malady .
Datasets/IAM_Sentences/sentences/a01/a01-026x/a01-026x-s02-01.png,"of Sir Roy Welensky , Prime Minister of the"
Datasets/IAM_Sentences/sentences/g06/g06-047l/g06-047l-s00-04.png,unorthodox medical men in the cities of Europe .
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s04-00.png,"What a gay , lively people , and what"
Datasets/IAM_Sentences/sentences/g07/g07-003a/g07-003a-s00-03.png,IS SATIRICAL :
Datasets/IAM_Sentences/sentences/f07/f07-081b/f07-081b-s01-01.png,"about their feeding , the same subtle delicacy of touch ,"
Datasets/IAM_Sentences/sentences/a01/a01-132x/a01-132x-s00-02.png,"in financing . """
Datasets/IAM_Sentences/sentences/f07/f07-039b/f07-039b-s00-02.png,power in preventing the approaches of
Datasets/IAM_Sentences/sentences/g06/g06-050f/g06-050f-s02-00.png,He told Hahnemann that he
Datasets/IAM_Sentences/sentences/h07/h07-071a/h07-071a-s01-03.png,"of new factories , laboratories and offices , and"
Datasets/IAM_Sentences/sentences/c03/c03-096c/c03-096c-s01-02.png,of the ineffectuality with which he had
Datasets/IAM_Sentences/sentences/c03/c03-021a/c03-021a-s00-00.png,In Fanny the pregnant girl is befriended by
Datasets/IAM_Sentences/sentences/c03/c03-081a/c03-081a-s01-04.png,rare intelligence and restrained power .
Datasets/IAM_Sentences/sentences/f07/f07-042a/f07-042a-s01-00.png,The visitor is told that
Datasets/IAM_Sentences/sentences/g06/g06-031e/g06-031e-s04-01.png,but fear that the exasperation of the People will be so
Datasets/IAM_Sentences/sentences/a01/a01-003u/a01-003u-s01-04.png,forward nominees .
Datasets/IAM_Sentences/sentences/c03/c03-000b/c03-000b-s01-03.png,to be derived from this unity of conception and control
Datasets/IAM_Sentences/sentences/g06/g06-047j/g06-047j-s00-06.png,of Europe .
Datasets/IAM_Sentences/sentences/g06/g06-047a/g06-047a-s00-00.png,"This remarkable man of medicine , whom Sir Francis"
Datasets/IAM_Sentences/sentences/g06/g06-037i/g06-037i-s03-04.png,slightest effect .
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s00-03.png,more exquisite and ethereal enjoyment to
Datasets/IAM_Sentences/sentences/g06/g06-050d/g06-050d-s02-04.png,' but he appears to despair of ever being cured . '
Datasets/IAM_Sentences/sentences/g06/g06-050r/g06-050r-s00-00.png,Mauro's first action was to write to his revered master
Datasets/IAM_Sentences/sentences/g06/g06-011c/g06-011c-s04-01.png,a busy town .
Datasets/IAM_Sentences/sentences/g06/g06-011i/g06-011i-s00-00.png,By the end of the month he still delighted in Naples .
Datasets/IAM_Sentences/sentences/g06/g06-011h/g06-011h-s00-00.png,By the end of the month he still delighted in Naples .
Datasets/IAM_Sentences/sentences/g06/g06-042o/g06-042o-s00-00.png,"Nor is this to be wondered at , for even"
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s00-00.png,This control over lettings also secures a
Datasets/IAM_Sentences/sentences/c03/c03-003d/c03-003d-s00-00.png,This is not a filmed play .
Datasets/IAM_Sentences/sentences/a01/a01-053x/a01-053x-s03-03.png,full Senate .
Datasets/IAM_Sentences/sentences/g07/g07-007a/g07-007a-s00-02.png,IMPLIES THAT NOT ONLY GAMBA BUT FLETCHER
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s02-01.png,resource .
Datasets/IAM_Sentences/sentences/g06/g06-045m/g06-045m-s00-00.png,In April of that year his first wife's
Datasets/IAM_Sentences/sentences/g06/g06-037r/g06-037r-s00-01.png,& that all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-026d/g06-026d-s02-00.png,But he has not one word of English . '
Datasets/IAM_Sentences/sentences/f07/f07-092b/f07-092b-s01-00.png,At one
Datasets/IAM_Sentences/sentences/g06/g06-031r/g06-031r-s02-00.png,What
Datasets/IAM_Sentences/sentences/g06/g06-011f/g06-011f-s01-02.png,him to enjoy anything .
Datasets/IAM_Sentences/sentences/h07/h07-075a/h07-075a-s00-00.png,"As the Reith Committee foresaw , "" perfect synchro-"
Datasets/IAM_Sentences/sentences/g06/g06-011i/g06-011i-s03-00.png,Vesuvius
Datasets/IAM_Sentences/sentences/c03/c03-007f/c03-007f-s01-02.png,"play-grounds , the public monuments and"
Datasets/IAM_Sentences/sentences/g06/g06-011m/g06-011m-s00-00.png,By the end of the month he still delighted in
Datasets/IAM_Sentences/sentences/a01/a01-026u/a01-026u-s02-03.png,the week-end for talks with Mr. Macmillan .
Datasets/IAM_Sentences/sentences/g06/g06-026e/g06-026e-s01-00.png,It so happens that I have an Italian
Datasets/IAM_Sentences/sentences/a01/a01-072u/a01-072u-s02-01.png,rejection of it is a painful blow to the
Datasets/IAM_Sentences/sentences/a01/a01-000u/a01-000u-s01-01.png,put down a resolution on the subject
Datasets/IAM_Sentences/sentences/f07/f07-092b/f07-092b-s02-03.png,removed first .
Datasets/IAM_Sentences/sentences/g06/g06-031j/g06-031j-s04-03.png,"so great at the return of Ultratoryism ,"
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s05-01.png,here the priest is 1superceded by the
Datasets/IAM_Sentences/sentences/c03/c03-016a/c03-016a-s02-02.png,"sordid , and when she experiences it for the"
Datasets/IAM_Sentences/sentences/g07/g07-000b/g07-000b-s01-00.png,He had no sooner heard from Count Gamba
Datasets/IAM_Sentences/sentences/g06/g06-026a/g06-026a-s01-01.png,have an Italian who is perhaps the best Valet
Datasets/IAM_Sentences/sentences/a01/a01-096u/a01-096u-s03-00.png,""" I am a lifelong"
Datasets/IAM_Sentences/sentences/g06/g06-042g/g06-042g-s01-03.png,homoeopathy had been brought to his notice .
Datasets/IAM_Sentences/sentences/a01/a01-132x/a01-132x-s01-02.png,underpinning - not undermining - the service .
Datasets/IAM_Sentences/sentences/c03/c03-096e/c03-096e-s01-01.png,"rest , one feels , were driven to effective action by"
Datasets/IAM_Sentences/sentences/c03/c03-087d/c03-087d-s00-03.png,inevitability which left its central character
Datasets/IAM_Sentences/sentences/g06/g06-045l/g06-045l-s00-03.png,cultivated with extraordinary success in France and
Datasets/IAM_Sentences/sentences/g06/g06-042j/g06-042j-s01-04.png,brought to his notice .
Datasets/IAM_Sentences/sentences/g06/g06-050e/g06-050e-s00-01.png,"Ko""then , near Leipzig , asking for advice ."
Datasets/IAM_Sentences/sentences/g06/g06-037p/g06-037p-s00-01.png,all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s03-01.png,of the numerous conventional remedies
Datasets/IAM_Sentences/sentences/g06/g06-037k/g06-037k-s03-02.png,had been subjected ever since the symptoms had
Datasets/IAM_Sentences/sentences/g07/g07-003a/g07-003a-s01-04.png,DECEASED FRIEND TO ZANTE ... . . '
Datasets/IAM_Sentences/sentences/g06/g06-042f/g06-042f-s01-00.png,As early as
Datasets/IAM_Sentences/sentences/f07/f07-101b/f07-101b-s00-04.png,ask if his guest would have a cup of tea !
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s00-03.png,"progress , because they were men of taste"
Datasets/IAM_Sentences/sentences/c03/c03-016c/c03-016c-s00-01.png,intense realism in the situation .
Datasets/IAM_Sentences/sentences/g06/g06-011b/g06-011b-s00-00.png,By the end of the month he still delighted
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s02-00.png,They considered flowers as forming a very
Datasets/IAM_Sentences/sentences/g06/g06-037e/g06-037e-s03-02.png,subjected ever since the symptoms had first shown them-
Datasets/IAM_Sentences/sentences/g06/g06-037o/g06-037o-s00-01.png,false prophet & that all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-050k/g06-050k-s01-00.png,In doing so he described his
Datasets/IAM_Sentences/sentences/a01/a01-020x/a01-020x-s01-01.png,to the Africans and Liberals attending .
Datasets/IAM_Sentences/sentences/g06/g06-045l/g06-045l-s00-06.png,Dr. Samuel Hahnemann .
Datasets/IAM_Sentences/sentences/g07/g07-003b/g07-003b-s02-03.png,explain his attempts to exalt himself at the young
Datasets/IAM_Sentences/sentences/g06/g06-045m/g06-045m-s00-05.png,"France and Italy , and that he himself was"
Datasets/IAM_Sentences/sentences/g06/g06-031n/g06-031n-s04-03.png,be so great at the return of Ultra-
Datasets/IAM_Sentences/sentences/g06/g06-026m/g06-026m-s00-00.png,A pleasant life truly ! ...
Datasets/IAM_Sentences/sentences/a01/a01-007x/a01-007x-s02-00.png,THE
Datasets/IAM_Sentences/sentences/g06/g06-031f/g06-031f-s04-04.png,"a mass of Radicalism , & then God knows what may happen ... ."
Datasets/IAM_Sentences/sentences/h07/h07-063a/h07-063a-s00-01.png,shops in some of the town centres for the small type of
Datasets/IAM_Sentences/sentences/a01/a01-087u/a01-087u-s02-03.png,balance-sheet must always come first .
Datasets/IAM_Sentences/sentences/a01/a01-102u/a01-102u-s02-00.png,""" We"
Datasets/IAM_Sentences/sentences/g06/g06-037f/g06-037f-s03-02.png,shown themselves seventeen years before had had the slightest effect .
Datasets/IAM_Sentences/sentences/f07/f07-024b/f07-024b-s02-03.png,Above the coals the smoking fragment
Datasets/IAM_Sentences/sentences/g06/g06-031i/g06-031i-s03-00.png,"Personally I am indifferent , but I really tremble"
Datasets/IAM_Sentences/sentences/g06/g06-045b/g06-045b-s00-01.png,"brother-in-law , the diplomatist Lord"
Datasets/IAM_Sentences/sentences/a01/a01-096u/a01-096u-s04-00.png,I am horrified and amazed
Datasets/IAM_Sentences/sentences/a01/a01-082u/a01-082u-s02-00.png,President Kennedy
Datasets/IAM_Sentences/sentences/g06/g06-031b/g06-031b-s04-06.png,"of Radicalism , & then God knows what"
Datasets/IAM_Sentences/sentences/g06/g06-037o/g06-037o-s00-00.png,"God grant , however , that I may be a"
Datasets/IAM_Sentences/sentences/g06/g06-031h/g06-031h-s02-00.png,What
Datasets/IAM_Sentences/sentences/g06/g06-050d/g06-050d-s01-01.png,and his symptoms .
Datasets/IAM_Sentences/sentences/g06/g06-047a/g06-047a-s00-02.png,as ' more like a God upon earth than a human
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s04-01.png,a busy town .
Datasets/IAM_Sentences/sentences/g06/g06-011a/g06-011a-s01-01.png,much as his health permitted him to enjoy any-
Datasets/IAM_Sentences/sentences/g06/g06-018a/g06-018a-s01-00.png,"In late November , he was ' suffering as"
Datasets/IAM_Sentences/sentences/g06/g06-045n/g06-045n-s00-01.png,"brother-in-law , the diplomatist Lord"
Datasets/IAM_Sentences/sentences/g06/g06-011f/g06-011f-s01-00.png,He
Datasets/IAM_Sentences/sentences/g06/g06-047c/g06-047c-s00-05.png,cities of Europe .
Datasets/IAM_Sentences/sentences/g06/g06-042j/g06-042j-s01-02.png,"point of death , the new German curative"
Datasets/IAM_Sentences/sentences/g06/g06-045j/g06-045j-s00-03.png,"a trial , adding that it was being cultivated"
Datasets/IAM_Sentences/sentences/g06/g06-050c/g06-050c-s02-03.png,"and sedate , not easily irritated , patient and"
Datasets/IAM_Sentences/sentences/g06/g06-045g/g06-045g-s00-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey"
Datasets/IAM_Sentences/sentences/g06/g06-037g/g06-037g-s01-01.png,but an express took him off yesterday . '
Datasets/IAM_Sentences/sentences/g06/g06-047r/g06-047r-s00-03.png,had an increasing number of disciples among
Datasets/IAM_Sentences/sentences/g06/g06-031g/g06-031g-s03-00.png,"Personally I am indifferent , but I really"
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s00-04.png,the individual shopkeeper .
Datasets/IAM_Sentences/sentences/h07/h07-044a/h07-044a-s01-02.png,corporations must look to recoup the
Datasets/IAM_Sentences/sentences/g06/g06-042o/g06-042o-s01-04.png,known as homoeopathy had been
Datasets/IAM_Sentences/sentences/g06/g06-031d/g06-031d-s04-01.png,I cannot but fear that the exasperation of the People
Datasets/IAM_Sentences/sentences/a01/a01-003u/a01-003u-s02-03.png,"which would appear to "" prop up "" an out-"
Datasets/IAM_Sentences/sentences/g07/g07-077a/g07-077a-s00-06.png,had been deemed necessary all the
Datasets/IAM_Sentences/sentences/g06/g06-042e/g06-042e-s01-02.png,curative method known as homoeopathy had been
